FirstName,LastName,Email,Position,EquipmentModel,SystemAccount
Name912,Surname912,user912@lviv.polytechnic.ua,DevOps,ThinkPad,SAP_Acc_912
Name913,Surname913,user913@lviv.polytechnic.ua,QA,Monitor 27',SAP_Acc_913
Name914,Surname914,user914@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_914
Name915,Surname915,user915@lviv.polytechnic.ua,Developer,MacBook Pro,SAP_Acc_915
Name916,Surname916,user916@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_916
Name917,Surname917,user917@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_917
Name918,Surname918,user918@lviv.polytechnic.ua,Developer,ThinkPad,SAP_Acc_918
Name919,Surname919,user919@lviv.polytechnic.ua,Manager,Monitor 27',SAP_Acc_919
Name920,Surname920,user920@lviv.polytechnic.ua,DevOps,MacBook Pro,SAP_Acc_920
Name921,Surname921,user921@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_921
Name922,Surname922,user922@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_922
Name923,Surname923,user923@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_923
Name924,Surname924,user924@lviv.polytechnic.ua,Developer,Keyboard,SAP_Acc_924
Name925,Surname925,user925@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_925
Name926,Surname926,user926@lviv.polytechnic.ua,Manager,MacBook Pro,SAP_Acc_926
Name927,Surname927,user927@lviv.polytechnic.ua,QA,MacBook Pro,SAP_Acc_927
Name928,Surname928,user928@lviv.polytechnic.ua,DevOps,Dell XPS,SAP_Acc_928
Name929,Surname929,user929@lviv.polytechnic.ua,Manager,ThinkPad,SAP_Acc_929
Name930,Surname930,user930@lviv.polytechnic.ua,Manager,Keyboard,SAP_Acc_930
Name931,Surname931,user931@lviv.polytechnic.ua,Designer,MacBook Pro,SAP_Acc_931
Name932,Surname932,user932@lviv.polytechnic.ua,QA,Dell XPS,SAP_Acc_932
Name933,Surname933,user933@lviv.polytechnic.ua,Manager,MacBook Pro,SAP_Acc_933
Name934,Surname934,user934@lviv.polytechnic.ua,Designer,Keyboard,SAP_Acc_934
Name935,Surname935,user935@lviv.polytechnic.ua,Developer,Monitor 27',SAP_Acc_935
Name936,Surname936,user936@lviv.polytechnic.ua,DevOps,ThinkPad,SAP_Acc_936
Name937,Surname937,user937@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_937
Name938,Surname938,user938@lviv.polytechnic.ua,QA,Dell XPS,SAP_Acc_938
Name939,Surname939,user939@lviv.polytechnic.ua,QA,Monitor 27',SAP_Acc_939
Name940,Surname940,user940@lviv.polytechnic.ua,DevOps,Keyboard,SAP_Acc_940
Name941,Surname941,user941@lviv.polytechnic.ua,DevOps,MacBook Pro,SAP_Acc_941
Name942,Surname942,user942@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_942
Name943,Surname943,user943@lviv.polytechnic.ua,Manager,MacBook Pro,SAP_Acc_943
Name944,Surname944,user944@lviv.polytechnic.ua,QA,ThinkPad,SAP_Acc_944
Name945,Surname945,user945@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_945
Name946,Surname946,user946@lviv.polytechnic.ua,Manager,ThinkPad,SAP_Acc_946
Name947,Surname947,user947@lviv.polytechnic.ua,Developer,Keyboard,SAP_Acc_947
Name948,Surname948,user948@lviv.polytechnic.ua,Designer,Keyboard,SAP_Acc_948
Name949,Surname949,user949@lviv.polytechnic.ua,DevOps,Monitor 27',SAP_Acc_949
Name950,Surname950,user950@lviv.polytechnic.ua,Manager,MacBook Pro,SAP_Acc_950
Name951,Surname951,user951@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_951
Name952,Surname952,user952@lviv.polytechnic.ua,Designer,Dell XPS,SAP_Acc_952
Name953,Surname953,user953@lviv.polytechnic.ua,Developer,ThinkPad,SAP_Acc_953
Name954,Surname954,user954@lviv.polytechnic.ua,DevOps,ThinkPad,SAP_Acc_954
Name955,Surname955,user955@lviv.polytechnic.ua,Designer,MacBook Pro,SAP_Acc_955
Name956,Surname956,user956@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_956
Name957,Surname957,user957@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_957
Name958,Surname958,user958@lviv.polytechnic.ua,Developer,ThinkPad,SAP_Acc_958
Name959,Surname959,user959@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_959
Name960,Surname960,user960@lviv.polytechnic.ua,DevOps,Keyboard,SAP_Acc_960
Name961,Surname961,user961@lviv.polytechnic.ua,QA,MacBook Pro,SAP_Acc_961
Name962,Surname962,user962@lviv.polytechnic.ua,Manager,ThinkPad,SAP_Acc_962
Name963,Surname963,user963@lviv.polytechnic.ua,Developer,ThinkPad,SAP_Acc_963
Name964,Surname964,user964@lviv.polytechnic.ua,Developer,Monitor 27',SAP_Acc_964
Name965,Surname965,user965@lviv.polytechnic.ua,Developer,MacBook Pro,SAP_Acc_965
Name966,Surname966,user966@lviv.polytechnic.ua,Manager,ThinkPad,SAP_Acc_966
Name967,Surname967,user967@lviv.polytechnic.ua,Developer,MacBook Pro,SAP_Acc_967
Name968,Surname968,user968@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_968
Name969,Surname969,user969@lviv.polytechnic.ua,DevOps,Keyboard,SAP_Acc_969
Name970,Surname970,user970@lviv.polytechnic.ua,Developer,ThinkPad,SAP_Acc_970
Name971,Surname971,user971@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_971
Name972,Surname972,user972@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_972
Name973,Surname973,user973@lviv.polytechnic.ua,DevOps,Dell XPS,SAP_Acc_973
Name974,Surname974,user974@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_974
Name975,Surname975,user975@lviv.polytechnic.ua,Developer,Keyboard,SAP_Acc_975
Name976,Surname976,user976@lviv.polytechnic.ua,Designer,Monitor 27',SAP_Acc_976
Name977,Surname977,user977@lviv.polytechnic.ua,QA,ThinkPad,SAP_Acc_977
Name978,Surname978,user978@lviv.polytechnic.ua,Developer,MacBook Pro,SAP_Acc_978
Name979,Surname979,user979@lviv.polytechnic.ua,Manager,ThinkPad,SAP_Acc_979
Name980,Surname980,user980@lviv.polytechnic.ua,Designer,MacBook Pro,SAP_Acc_980
Name981,Surname981,user981@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_981
Name982,Surname982,user982@lviv.polytechnic.ua,Manager,Keyboard,SAP_Acc_982
Name983,Surname983,user983@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_983
Name984,Surname984,user984@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_984
Name985,Surname985,user985@lviv.polytechnic.ua,QA,Keyboard,SAP_Acc_985
Name986,Surname986,user986@lviv.polytechnic.ua,Developer,Dell XPS,SAP_Acc_986
Name987,Surname987,user987@lviv.polytechnic.ua,Manager,Dell XPS,SAP_Acc_987
Name988,Surname988,user988@lviv.polytechnic.ua,QA,Monitor 27',SAP_Acc_988
Name989,Surname989,user989@lviv.polytechnic.ua,DevOps,Keyboard,SAP_Acc_989
Name990,Surname990,user990@lviv.polytechnic.ua,DevOps,Dell XPS,SAP_Acc_990
Name991,Surname991,user991@lviv.polytechnic.ua,Developer,Monitor 27',SAP_Acc_991
Name992,Surname992,user992@lviv.polytechnic.ua,QA,Dell XPS,SAP_Acc_992
Name993,Surname993,user993@lviv.polytechnic.ua,Designer,ThinkPad,SAP_Acc_993
Name994,Surname994,user994@lviv.polytechnic.ua,Manager,Monitor 27',SAP_Acc_994
Name995,Surname995,user995@lviv.polytechnic.ua,Designer,MacBook Pro,SAP_Acc_995
Name996,Surname996,user996@lviv.polytechnic.ua,Designer,Keyboard,SAP_Acc_996
Name997,Surname997,user997@lviv.polytechnic.ua,Manager,Monitor 27',SAP_Acc_997
Name998,Surname998,user998@lviv.polytechnic.ua,Designer,Keyboard,SAP_Acc_998
Name999,Surname999,user999@lviv.polytechnic.ua,QA,MacBook Pro,SAP_Acc_999
Name1000,Surname1000,user1000@lviv.polytechnic.ua,QA,Dell XPS,SAP_Acc_1000
